id1,title,authors,venue,year
conf/vldb/LuTD95,"[20, 118223, 125256, 17, 1037, 32638, 14606, 5, 22863, 25709]","[2625, 20765, 1, 2873, 13732, 1, 1401, 53917]",[293984],1995
journals/sigmod/RossFS02,"[114039, 14, 73157, 10833]",[0],[0],2002
conf/vldb/TreschPL95,"[4319, 23945, 6, 1271029, 13020]","[1673, 786193, 1, 2332, 12454, 1, 86, 0]",[293984],1995
journals/sigmod/Geller02,"[3066, 17462, 17, 17782, 8620, 4438, 6537, 4, 15546, 43, 1594, 1467]","[2769, 60644]","[459612, 7488]",2002
conf/vldb/MehtaD95,"[11925, 0, 154022, 8, 25582, 10147, 5851]","[1673, 43886, 1, 1172, 51479]",[293984],1995
journals/sigmod/CaplinskasEV02,"[38795, 8, 32996, 4, 2408, 5851, 19, 0, 16]","[86, 0, 1, 2769, 97665, 1, 2138, 0]","[459612, 7488]",2002
conf/vldb/SrikantA95,"[17462, 72034, 2755, 5610]","[2173, 314377, 1, 2173, 78866]",[293984],1995
conf/vldb/HaasNSS95,"[839106, 55126, 6, 2, 3470, 6, 61364, 15199, 6, 76, 43428]","[2289, 31327, 1, 2769, 100739, 1, 1401, 218657, 1, 2104, 28216]",[293984],1995
journals/sigmod/Aberer02,"[1594, 1467, 16731]","[2873, 0]","[459612, 7488]",2002
conf/vldb/FlodinR95,"[15729, 170487, 40974, 15, 1019773, 10507, 24038, 20848]","[1401, 771370, 1, 2018, 191609]",[293984],1995
journals/sigmod/Kemper02,"[32996, 4, 27505, 15729, 17, 1037, 323267, 14606, 43, 1594, 1467]","[86, 64730]","[459612, 7488]",2002
conf/vldb/HvasshovdTBH95,"[20, 0, 25799, 10147, 17, 2670, 16479, 1, 2670, 111406, 1, 4, 48922, 7985]","[1401, 0, 1, 38367, 0, 1, 1401, 0, 1, 2289, 0]",[293984],1995
journals/sigmod/Kim02,"[54855, 19768, 4, 25339, 13641, 10, 20920, 1812, 8173, 1004, 14, 293303]","[2625, 3766]","[459612, 7488]",2002
conf/vldb/LuSL95,"[0, 17, 86, 754353, 14606, 5, 3066, 17462]","[2625, 20765, 1, 2173, 0, 1, 2625, 17574]",[293984],1995
journals/sigmod/ErdurD02,"[86, 474031, 2927, 16404, 10, 4061, 21245, 139024, 17, 1037, 167333, 17126]","[2173, 0, 1, 2138, 0]","[459612, 7488]",2002
conf/vldb/GallersdorferN95,"[17683, 5764, 8, 204490, 32996, 131, 44629, 588753]","[2173, 0, 1, 1673, 21237]",[293984],1995
journals/sigmod/CiliaB02,"[1037, 8333, 48044, 1838, 10, 145162, 7030]","[1673, 215202, 1, 86, 297555]","[459612, 7488]",2002
journals/sigmod/HummerLW02,"[43178, 8, 2, 5412, 6, 141877]","[2634, 0, 1, 2634, 124775, 1, 2625, 299760]","[459612, 7488]",2002
conf/vldb/LometT95,"[84332, 10311, 116, 2927, 54107]","[1172, 0, 1, 1673, 52631]",[293984],1995
conf/vldb/Wang95,"[33446, 22863, 154022, 17, 48634, 4, 16510]","[4294, 12275]",[293984],1995
journals/sigmod/Winslett02a,"[1273, 51479, 28296, 3350]","[1673, 546732]",[1161857],2002
conf/vldb/SumiyaYTSI95,"[86, 3988, 25339, 10147, 10, 12524, 85509]","[2873, 811945, 1, 2873, 940613, 1, 2625, 36621, 1, 2332, 139125, 1, 4294, 138558]",[293984],1995
journals/sigmod/Camps02,"[409, 207650, 16137, 5, 71866, 16541, 17, 86, 4364, 9011, 6976, 43363]","[2173, 31155]","[459612, 7488]",2002
conf/vldb/DidriksenGD95,"[10147, 1022994, 43, 86, 17782, 14606]","[2018, 1335246, 1, 934, 0, 1, 1999, 178187]",[293984],1995
journals/sigmod/HalkidiBV02,"[22789, 59942, 8363, 17, 2394, 12]","[1673, 0, 1, 4294, 0, 1, 1673, 0]","[459612, 7488]",2002
journals/sigmod/PourabbasR02,"[86, 77781, 22863, 6406, 10, 121194, 37657, 32996, 171, 123921, 4, 83669, 29543]","[1999, 0, 1, 1673, 681004]","[459612, 7488]",2002
conf/vldb/HoelS95,"[62761, 38308, 3396, 9975, 15, 38308, 18775]","[1999, 248607, 1, 2625, 190489]",[293984],1995
journals/sigmod/SlivinskasJS02,"[14534, 3352, 5, 22863, 25709]","[2801, 0, 1, 934, 18424, 1, 2173, 88896]","[459612, 7488]",2002
conf/vldb/BrownS95,"[0, 17, 86, 2927, 180, 2, 3160, 6, 1841, 2204, 3066]","[2289, 2507, 1, 1673, 350105]",[293984],1995
journals/sigmod/Liu02a,"[5394, 31, 5382]","[2104, 17574]","[459612, 7488]",2002
conf/vldb/LeslieJBY95,"[26191, 2003, 6, 259964, 1198174]","[2625, 10586, 1, 2173, 30313, 1, 1172, 161001, 1, 2625, 1720705]",[293984],1995
journals/sigmod/CruzKLSWY02,"[2540, 9204, 8, 10147, 3160, 4, 2408, 71097, 28, 2, 854, 6, 3187, 28, 1468]","[12, 10992, 1, 86, 322957, 1, 1147, 17574, 1, 86, 1587084, 1, 2138, 72555, 1, 934, 20780]","[459612, 7488]",2002
conf/vldb/OrensteinK95,"[39183, 7, 71866, 10147, 131, 76, 170487, 10147, 16928]","[2769, 154933, 1, 1172, 343862]",[293984],1995
journals/sigmod/LuoI02,"[60344, 1123, 7, 27512, 4952, 3710]",[0],[0],2002
conf/vldb/Lindsay95,"[33446, 6976, 7075, 17, 2501, 1, 9991, 1, 120, 13679]","[1147, 11283]",[293984],1995
journals/sigmod/Wiegand02,"[38931, 96937, 10, 121194, 10125, 10147, 13382, 14944]","[2332, 127297]","[459612, 7488]",2002
conf/vldb/KonopnickiS95,"[0, 17, 86, 22863, 2927, 10, 2, 185871, 2566]","[1172, 1518121, 1, 2138, 512263]",[293984],1995
journals/sigmod/OrlandicLS02,"[20, 2196, 6, 7, 71097, 20773, 10, 938033, 3066, 14, 65736, 9510]","[2173, 0, 1, 2769, 732513, 1, 934, 0]","[459612, 7488]",2002
conf/vldb/WienerN95,"[939080, 24860, 16182, 34594, 17, 20, 0, 14606]","[2769, 52424, 1, 2769, 100739]",[293984],1995
journals/sigmod/Ozsu02,"[6712, 31, 5889]",[0],[0],2002
conf/vldb/Korth95,"[20, 6650, 1130, 6, 2, 27505, 71921, 17, 34257, 22878, 4, 48175, 2927, 13673]","[2625, 201883]",[293984],1995
journals/sigmod/Fagin02,"[17063, 38546, 2408, 17, 76, 7203]","[2173, 108605]","[459612, 7488]",2002
conf/vldb/ReuterCGSW95,"[32996, 4, 35768, 3160, 17, 173, 9, 13, 220, 984, 35, 19, 9432, 16]","[86, 90620, 1, 1401, 115921, 1, 2769, 7052, 1, 1147, 204888, 1, 2801, 1171520]",[293984],1995
conf/vldb/GoyalHSS95,"[6873, 116662, 4815, 8, 15050, 48922, 10147, 5851]","[1147, 91275, 1, 2769, 0, 1, 1401, 218657, 1, 2988, 73975]",[293984],1995
journals/sigmod/LaenderRST02,"[86, 16664, 8876, 6, 2566, 3066, 43975, 6537]","[86, 869901, 1, 1147, 0, 1, 86, 17950, 1, 2769, 53365]","[459612, 7488]",2002
conf/vldb/BestavrosB95,"[0, 84504, 116662, 4815]","[86, 1829101, 1, 1401, 0]",[293984],1995
journals/sigmod/Goethals02,"[3066, 92210, 4, 1812, 13098, 10, 44913, 43, 1594, 1467]","[2557, 279710]","[459612, 7488]",2002
journals/sigmod/BerzalM02,"[3066, 17462, 17, 20035, 4, 15546, 43, 1594, 1467]","[2557, 234094, 1, 2332, 215132]","[459612, 7488]",2002
conf/vldb/WuYCT95,"[86, 5764, 4522, 6, 700931, 24275, 3160, 10, 58797, 0, 8, 7, 334920, 10147, 2927]","[2873, 18476, 1, 2289, 20780, 1, 2769, 32906, 1, 2769, 85059]",[293984],1995
conf/vldb/MogiK95,"[4662, 6728, 67349, 10, 24275, 58931, 15, 13380, 188887]","[2873, 289056, 1, 1673, 0]",[293984],1995
journals/sigmod/Aberer02a,"[1594, 1467, 16731]","[2873, 0]","[459612, 7488]",2002
journals/sigmod/Snodgrass02a,"[741153, 60182, 4, 99915]","[2173, 88896]","[459612, 7488]",2002
conf/vldb/JonscherD94,"[1037, 14606, 10, 3524, 12887, 10147, 114611]","[1172, 1691444, 1, 2873, 218145]",[293984],1994
journals/sigmod/YaoG02,"[20, 32432, 14606, 5, 589327, 22863, 15729, 8, 24196, 14917]","[4294, 39788, 1, 2769, 215304]","[459612, 7488]",2002
conf/vldb/JagadishLRSS94,"[108515, 17, 86, 2670, 5764, 5692, 8428, 9510, 4543]","[2625, 260735, 1, 1172, 942799, 1, 2173, 189413, 1, 86, 793234, 1, 1401, 154612]",[293984],1994
journals/sigmod/Kuijpers02,"[5498, 5, 93124, 32996, 43, 1594, 1467]",[0],[0],2002
conf/vldb/Galindo-LegariaPK94,"[6484, 1, 91247, 0, 12781, 43, 767, 993, 60707, 35]","[934, 0, 1, 86, 0, 1, 1673, 134369]",[293984],1994
journals/sigmod/Weikum02,"[22541, 6, 33980, 5777, 6406, 15729, 43, 1594, 1467]",[0],[0],2002
conf/vldb/WienerN94,"[24860, 16182, 101, 76, 939080, 17, 86, 5764, 4522]","[2769, 52424, 1, 2769, 100739]",[293984],1994
conf/vldb/NgH94,"[26191, 4, 12125, 67349, 8363, 10, 38308, 3066, 17462]","[2173, 36666, 1, 2769, 15785]",[293984],1994
journals/sigmod/Neven02,"[117910, 8985, 10, 9458, 12614]","[2557, 158829]","[459612, 7488]",2002
journals/sigmod/WinslettCDHZZ02,"[10147, 2540, 28, 2, 854, 6, 3187, 28, 133577]","[1673, 546732, 1, 2873, 19670, 1, 86, 71314, 1, 2769, 15785, 1, 934, 163221, 1, 4294, 33001]","[459612, 7488]",2002
conf/vldb/BrownCC94,"[6484, 73898, 59662, 10, 193360, 2408, 71097]","[1999, 2507, 1, 2769, 54538, 1, 2634, 39493]",[293984],1994
journals/sigmod/Ozsu02a,"[6712, 31, 5889]",[0],[0],2002
conf/vldb/FuC94,"[86, 27505, 47758, 17237, 10, 7, 204490, 10147, 15, 25113, 48161]","[86, 31822, 1, 1172, 55365]",[293984],1994
journals/sigmod/Hammer02a,"[18564, 31, 5889]",[0],[0],2002
conf/vldb/OuzzaniAB94,"[86, 199505, 14606, 10, 1126, 6154, 714616]","[1673, 0, 1, 1673, 0, 1, 2332, 0]",[293984],1994
conf/vldb/FrohnLU94,"[4333, 5, 19287, 33, 10800, 33298, 4, 5610]","[2769, 1043767, 1, 2801, 917254, 1, 2625, 428651]",[293984],1994
journals/sigmod/SofferMC02,"[1959, 14, 2, 4016, 2003, 7710, 28, 34071, 2047]",[0],[0],2002
conf/vldb/Guting94,"[948154, 17, 19768, 4, 121194, 50164, 8, 32996]","[2173, 0]",[293984],1994
journals/sigmod/LeveneP02,"[1959, 14, 2, 2566, 21835, 7710, 28, 34071, 2047]",[0],[0],2002
journals/sigmod/CrestaniG02,"[1959, 14, 2, 12237, 1941, 67037, 14, 2408, 71097, 2540]",[0],[0],2002
conf/vldb/GutierrezPST94,"[10147, 28080, 6129, 17, 86, 17782, 3777, 5, 14775, 41863, 50164]","[86, 109934, 1, 2289, 0, 1, 2625, 59687, 1, 2769, 1131421]",[293984],1994
conf/vldb/KemperK94,"[0, 14594, 8, 13382, 46407]","[86, 64730, 1, 1172, 823463]",[293984],1994
journals/sigmod/MeltonMJKS02,"[9338, 38, 60185, 43, 86, 7126, 1959]","[2769, 42659, 1, 2769, 115397, 1, 2988, 0, 1, 2873, 81328, 1, 2289, 45438]","[459612, 7488]",2002
journals/sigmod/Winslett02b,"[21784, 1434822, 28296, 3350]","[1673, 546732]",[0],2002
conf/vldb/JohnsonS94,"[106019, 17, 86, 5993, 48206, 2670, 5764, 33727, 3160, 14146, 36443]","[2018, 3219, 1, 1172, 235165]",[293984],1994
conf/vldb/BarjaPFWD94,"[1037, 12125, 263639, 170487, 10147, 2374, 6406, 14584]","[1673, 1314054, 1, 2332, 82305, 1, 86, 52268, 1, 1673, 3920, 1, 86, 380901]",[293984],1994
journals/sigmod/LightstoneLZ02,"[20672, 144253, 19216, 15, 33446, 7769, 10147]","[1401, 403728, 1, 2801, 139799, 1, 1172, 1077645]","[459612, 7488]",2002
journals/sigmod/RossAJS02,"[114039, 14, 73157, 10833]",[0],[0],2002
conf/vldb/BaralisW94,"[1037, 111535, 14606, 5, 7257, 5361, 8, 9795, 10147, 5851]","[1999, 0, 1, 2769, 428545]",[293984],1994
journals/sigmod/FrankNS02,"[1959, 14, 2, 54199, 2566, 7710, 28, 34071, 2047]",[0],[0],2002
conf/vldb/AgrawalS94,"[6484, 40298, 10, 17462, 2755, 5610, 8, 4376, 32996]","[2173, 78866, 1, 2173, 314377]",[293984],1994
journals/sigmod/Badia02,"[164777, 17, 86, 4507, 25772, 10, 7552, 3160, 4, 11290, 7532, 43, 1594, 1467]",[0],[0],2002
conf/vldb/HaberIL95,"[1801883, 17, 276558, 48419, 3160, 131, 50472, 41193]","[1999, 76279, 1, 4294, 214921, 1, 1673, 1033588]",[293984],1995
journals/sigmod/GobleR02a,"[20, 17239, 17, 1037, 5277, 6, 2, 54199, 2566]","[934, 134468, 1, 1172, 502052]","[459612, 7488]",2002
conf/vldb/AgrawalPWZ95,"[121194, 33165, 6, 48794]","[2173, 78866, 1, 2801, 1154902, 1, 1999, 554433, 1, 1673, 0]",[293984],1995
journals/sigmod/Winslett02c,"[7377, 15, 1273, 60370]",[0],[0],2002
conf/vldb/EvangelidisLS95,"[20, 0, 17, 86, 21606, 0, 16478, 116662, 1, 10311, 4, 25113, 46052]","[2801, 942275, 1, 1172, 0, 1, 1147, 204888]",[293984],1995
journals/sigmod/Wu02,"[3473, 15675, 17, 2, 21835, 6, 14917, 249, 3352, 4, 70923, 43, 1594, 1467]",[0],[0],2002
conf/vldb/KalusD95,"[17398, 20735, 43, 33120, 3111, 6, 42317, 71866, 28620]","[934, 648310, 1, 2289, 1890855]",[293984],1995
conf/vldb/Sarawagi95,"[22863, 15729, 8, 65736, 8428, 32996]","[1401, 0]",[293984],1995
journals/sigmod/FininJ02,"[13918, 1, 1045608, 1, 4, 2408, 4333, 14, 2, 54199, 2566]","[2018, 1348437, 1, 86, 46542]","[459612, 7488]",2002
journals/sigmod/SureSS02,"[31974, 10, 3600, 4, 11851, 6, 69930, 9434, 7552, 3160, 7030]","[4294, 3112, 1, 1401, 210971, 1, 2173, 122173]","[459612, 7488]",2002
conf/vldb/Brin95,"[7327, 39479, 2003, 8, 4376, 38404, 27241]","[1401, 70641]",[293984],1995
conf/vldb/RamakrishnanGRSWZ95,"[14592, 26857, 17, 45636, 24, 35905, 35, 19, 9432, 16]","[2173, 147465, 1, 2625, 1434822, 1, 2801, 355095, 1, 86, 793234, 1, 2801, 508001, 1, 2769, 413697]",[293984],1995
journals/sigmod/ButtlerCCFHLPRX02,"[121194, 8887, 53028, 3066, 14140, 17, 1205, 54199, 2566, 2540, 2865, 35]","[1172, 123761, 1, 1673, 13822, 1, 2018, 264729, 1, 2173, 1613895, 1, 2634, 15785, 1, 2104, 17574, 1, 934, 45473, 1, 1172, 32503, 1, 2104, 93205]","[459612, 7488]",2002
journals/sigmod/AnyanwuS02,"[20, 1822, 21208, 17, 26390, 4, 25678, 27361, 14, 2, 54199, 2566]","[2873, 349202, 1, 86, 123314]","[459612, 7488]",2002
conf/vldb/SistlaYLL95,"[77734, 1004, 71097, 6, 5383, 1587, 67077, 14, 38308, 15073]","[86, 1587084, 1, 934, 20780, 1, 934, 17574, 1, 2873, 17574]",[293984],1995
journals/sigmod/HalkidiBV02a,"[67349, 59942, 19404, 8363, 17, 2394, 2022]","[1673, 0, 1, 4294, 0, 1, 1673, 0]","[459612, 7488]",2002
conf/vldb/Meier95,"[12325, 10147, 19841, 6537, 43, 86, 1240523, 31, 14606]","[86, 44058]",[293984],1995
journals/sigmod/Liu02b,"[5394, 31, 5382]","[2104, 17574]","[459612, 7488]",2002
conf/vldb/SeligmanBNSW95,"[35771, 10, 39183, 100759, 3066, 17, 623, 278, 1563, 2247, 35, 19, 9432, 16]","[2104, 84652, 1, 2332, 41056, 1, 1999, 1070953, 1, 1673, 350105, 1, 2801, 508001]",[293984],1995
conf/vldb/Vaskevitch95,"[2872, 4376, 32996, 17, 347, 4376, 1, 347, 7989, 35]","[1172, 0]",[293984],1995
journals/sigmod/Aberer02b,"[1594, 1467, 16731]","[2873, 0]","[459612, 7488]",2002
journals/sigmod/HuangKL02,"[86, 4522, 14, 2, 3160, 6, 54199, 27505, 10, 26191, 3066, 71097]","[1401, 25897, 1, 12, 53539, 1, 934, 11207]","[459612, 7488]",2002
conf/vldb/SimonD95,"[30980, 4, 61282, 6, 8333, 10147, 5851]","[1999, 4594, 1, 86, 218145]",[293984],1995
conf/vldb/CatozziR95,"[4081, 3111, 10, 0, 17, 20830, 53485, 10, 2, 67930, 3066, 8694]","[2769, 0, 1, 1401, 1049984]",[293984],1995
journals/sigmod/RossAA02,"[114039, 14, 73157, 10833]",[0],[0],2002
journals/sigmod/Grohe02,"[278795, 38093, 10, 2, 10147, 192054]","[1673, 113403]","[459612, 7488]",2002
conf/vldb/Fecteau95,"[11925, 7, 33446, 25582, 5686, 10147]","[2801, 336606]",[293984],1995
journals/sigmod/RoantreeS02,"[2540, 8, 2408, 122939, 28, 6215, 971, 854]","[1673, 1414927, 1, 86, 196368]","[459612, 7488]",2002
conf/vldb/Hallmark95,"[20, 6688, 19452]","[2801, 33297]",[293984],1995
conf/vldb/Spintzik95,"[0, 53185, 17, 86, 102096, 67962, 64532, 10, 2485, 25582, 33734]","[2625, 0]",[293984],1995
journals/sigmod/BoucelmaCGJLL02,"[1959, 14, 2, 0, 9432, 14, 14592, 3066, 14584]",[0],[0],2002
conf/vldb/AmielBDS94,"[16478, 38452, 5, 48419, 37543, 5, 29380, 48419, 8732, 8, 806326]","[1999, 174595, 1, 1673, 0, 1, 1999, 188777, 1, 1999, 4594]",[293984],1994
journals/sigmod/HanBP01,"[56325, 2566, 3066, 101, 9458]","[2634, 15785, 1, 1172, 123761, 1, 934, 45473]","[459612, 7488]",2001
journals/sigmod/Suciu01,"[305, 10147, 8985, 4, 9458]","[1172, 519637]","[459612, 7488]",2001
conf/vldb/ColletCS94,"[692313, 43, 26191, 4, 29606, 61044, 43442, 8, 76, 170487, 10147, 2927]","[934, 130840, 1, 2018, 0, 1, 2018, 732207]",[293984],1994
journals/sigmod/Fankhauser01,"[96937, 26542, 65704, 17, 953, 4, 11816]","[2289, 331724]","[459612, 7488]",2001
conf/vldb/BrownMCL94,"[15466, 24935, 5764, 32943, 10, 11356, 202579]","[2873, 2507, 1, 1673, 43886, 1, 1673, 18144, 1, 1673, 1033588]",[293984],1994
journals/sigmod/SchmidtWKFCMB01,"[767, 109, 347, 268, 34759, 9458, 32996]","[86, 17539, 1, 2557, 400559, 1, 1673, 134369, 1, 1172, 488289, 1, 1673, 18144, 1, 12, 0, 1, 2173, 129236]","[459612, 7488]",2001
conf/vldb/LevyMS94,"[22863, 25709, 33, 153864, 0]","[86, 20193, 1, 12, 0, 1, 4294, 594931]",[293984],1994
journals/sigmod/Lomet01,"[20, 8732, 6, 12125, 279534, 17, 2377, 7978, 4, 15546, 17, 86, 5831, 8894]","[1172, 0]","[459612, 7488]",2001
conf/vldb/HasanM94,"[25709, 40298, 10, 78386, 2, 0, 400750, 8, 573070, 154022]","[2634, 31555, 1, 2173, 322225]",[293984],1994
journals/sigmod/TanakaV01,"[20, 0, 2278, 17, 10147, 4, 2566, 9548, 10, 10516, 2408, 5851]","[86, 36621, 1, 2289, 0]","[459612, 7488]",2001
conf/vldb/MohaniaS94,"[453, 9038, 8, 2196, 6, 34212, 263639, 32996]","[1673, 1499907, 1, 2332, 220070]",[293984],1994
conf/vldb/LiC94,"[54199, 14584, 8, 100759, 32996, 1587, 62574, 14917]","[2634, 11207, 1, 934, 23888]",[293984],1994
journals/sigmod/ChienTZ01,"[9458, 12378, 136283]","[1401, 85957, 1, 2988, 0, 1, 934, 0]","[459612, 7488]",2001
conf/vldb/IdrisGC94,"[12325, 13380, 4150, 4815, 8, 7, 77687, 10147]","[2332, 63327, 1, 2634, 7052, 1, 2173, 0]",[293984],1994
journals/sigmod/LudascherMM01,"[27099, 6, 4173, 3066, 15, 503164, 1, 0, 338198, 6660]","[1147, 0, 1, 2173, 104710, 1, 2173, 6092]","[459612, 7488]",2001
journals/sigmod/ConstantopoulosCP01,"[54199, 2566, 7710, 17, 10257, 1, 83939, 4, 3160]",[0],[0],2001
conf/vldb/FerrandinaMZ94,"[25561, 26489, 10147, 9655, 10, 76, 13382, 10147, 2927]","[2557, 1398722, 1, 2018, 13674, 1, 2173, 1169048]",[293984],1994
conf/vldb/TeisseirePC94,"[15466, 550396, 36073, 10, 10147, 2196]","[1673, 1288357, 1, 2289, 378621, 1, 2173, 360130]",[293984],1994
journals/sigmod/RossHKRRSS01,"[114039, 14, 73157, 10833]",[0],[0],2001
journals/sigmod/Winslett01,"[11891, 4238, 94655, 28296, 3350, 14, 2, 4224, 6, 12307, 2039, 1, 34563, 1, 10147, 8985, 1, 4, 616]",[0],[0],2001
conf/vldb/SetzerZ94,"[457, 116662, 4815, 40298, 10, 39183, 4, 352344, 1198174]","[2988, 142437, 1, 86, 594199]",[293984],1994
conf/vldb/GehaniJR94,"[0, 17, 86, 5834, 2927, 16928, 5, 76, 170487, 10147]","[2332, 1415565, 1, 2625, 260735, 1, 2634, 398083]",[293984],1994
journals/sigmod/Bernstein01,"[1959, 14, 2, 2100, 459612, 4, 144682, 5347]",[0],[0],2001
journals/sigmod/BunemanFSW01,"[58332, 10, 509404, 3066, 4, 9458]","[2289, 1387871, 1, 2634, 9180, 1, 2769, 854548, 1, 1401, 42724]","[459612, 7488]",2001
conf/vldb/KilgerM94,"[59662, 8887, 14270]","[934, 661558, 1, 2801, 0]",[293984],1994
journals/sigmod/Liu01,"[5394, 31, 5382]",[0],[0],2001
conf/vldb/SreenathS94,"[20, 0, 17, 1037, 26191, 6873, 13696, 10, 13382, 81357, 32996]","[1147, 579431, 1, 1401, 218657]",[293984],1994
conf/vldb/HoelS94,"[5764, 6, 1870351, 38308, 9975]","[1999, 248607, 1, 2625, 190489]",[293984],1994
journals/sigmod/EisenbergM01,"[9338, 38, 9458, 4, 2, 0, 43737, 1816, 6, 6452]","[86, 59195, 1, 2769, 42659]","[459612, 7488]",2001
journals/sigmod/BiancheriPP01,"[1470262, 35, 30, 35, 17, 54697, 2566, 4, 47334, 427, 171, 9458, 2501]","[934, 0, 1, 2769, 1263443, 1, 2801, 0]","[459612, 7488]",2001
conf/vldb/BrinkhoffK94,"[20, 8820, 6, 3677, 67349, 14, 38308, 10147, 5851]","[2018, 1087856, 1, 2625, 301974]",[293984],1994
journals/sigmod/ShahMFH01,"[4724, 3111, 10, 707036, 5851, 17, 22700, 3524, 2, 20343, 289183, 2927]","[1673, 17420, 1, 1401, 25059, 1, 1673, 7473, 1, 2769, 320930]","[459612, 7488]",2001
conf/vldb/MuntzR94,"[86, 0, 14606, 5, 3066, 19768, 4, 608987]","[86, 201093, 1, 934, 0]",[293984],1994
journals/sigmod/MeltonE01,"[9338, 22038, 4, 5277, 19751, 19, 9338, 38, 12632, 16]","[2769, 42659, 1, 86, 59195]","[459612, 7488]",2001
conf/vldb/SteenhagenABB94,"[409, 1964447, 5, 3396, 40974, 8, 939080]","[2625, 0, 1, 2289, 1243020, 1, 2625, 581907, 1, 2173, 354]",[293984],1994
journals/sigmod/GunopulosK01,"[563587, 2729, 1433, 13038, 14, 457, 43245, 8, 3066, 17462]","[1172, 0, 1, 2332, 0]","[459612, 7488]",2001
conf/vldb/ChakravarthyKAK94,"[27503, 4147, 10, 8333, 32996, 17, 65704, 1, 78631, 4, 23580]","[1401, 265523, 1, 2988, 0, 1, 1999, 36539, 1, 1401, 3766]",[293984],1994
journals/sigmod/LenzeriniNNS01,"[1959, 14, 2, 7414, 1982, 7710, 14, 7552, 30968, 20772, 32996, 19, 0, 16]",[0],[0],2001
conf/vldb/OzdenBRS94,"[86, 106727, 9510, 7075, 10, 5966, 14, 14669, 32996]","[1147, 1011960, 1, 86, 0, 1, 2173, 189413, 1, 86, 793234]",[293984],1994
journals/sigmod/Liu01a,"[5394, 31, 5382]","[2104, 17574]","[459612, 7488]",2001
conf/vldb/Chiueh94,"[587208, 3591, 59662]","[2018, 0]",[293984],1994
conf/vldb/DeWittKLPY94,"[324982, 9294]","[1172, 51479, 1, 2332, 309173, 1, 2769, 51167, 1, 2769, 23185, 1, 2769, 20780]",[293984],1994
journals/sigmod/ShethMKA01,"[2540, 8, 827563, 26576, 4, 54199, 2408, 254927, 28, 2, 0, 8939]","[86, 123314, 1, 2769, 4797, 1, 2873, 0, 1, 12, 0]","[459612, 7488]",2001
journals/sigmod/Cetintemel01,"[305, 2, 13299, 7377, 16614, 17, 1037, 152485, 6817]","[3760, 0]","[459612, 7488]",2001
conf/vldb/SripadaW94,"[57996, 9655]","[1401, 534411, 1, 1147, 853441]",[293984],1994
conf/vldb/ShatdalKN94,"[27328, 43233, 40298, 10, 71866, 22863, 15729]","[86, 0, 1, 934, 29563, 1, 2769, 100739]",[293984],1994
journals/sigmod/Labrinidis01,"[5498, 5, 2, 10431, 3793, 16731]","[86, 0]","[459612, 7488]",2001
conf/vldb/LevySSZ94,"[11816, 10, 3677, 2408, 5851]","[86, 20193, 1, 86, 793234, 1, 1172, 79336, 1, 1673, 0]",[293984],1994
journals/sigmod/BabuW01,"[24950, 40974, 105, 3066, 38062]","[1401, 56345, 1, 2769, 428545]","[459612, 7488]",2001
