id1,title,authors,venue,year
conf/sigmod/Larson01,"[6913, 1568, 1102, 1228, 6265, 33, 31706, 62, 62000, 1854, 38, 15, 5354, 5933, 14]","[0, 24780]","[196862, 1761]",2001
journals/sigmod/ChaudhuriD97,"[568, 6144, 6, 1568, 52494, 4, 74350, 1444]","[692555, 158404, 1, 0, 161038]","[196862, 4117]",1997
conf/sigmod/BersonGMJ94,"[144153, 131951, 8, 10680, 874, 1854]","[5566, 288730, 1, 1879, 2426, 226714, 1, 256141, 0, 1, 871747, 47226]","[196862, 1761]",1994
journals/sigmod/GerlaX03,"[10680, 6819, 8, 17229, 5625, 3797, 20, 1323, 67112]","[6297, 811365, 1, 748310, 36342]","[196862, 4117]",2003
journals/sigmod/Klein94,"[256, 5, 33058, 5441, 20148, 8, 2296, 5, 12304, 4822, 6677]","[296140, 12083]","[196862, 4117]",1994
conf/vldb/PirotteZMY94,"[787546, 10, 80, 13995, 4, 89244, 77597, 9183]","[30997, 1264615, 1, 58710, 0, 1, 51575, 0, 1, 759, 762718]",[210239],1994
conf/sigmod/DattaDRTV01,"[10069, 3579, 45680, 10, 80, 75049, 6882, 5, 23351, 60463, 10069, 709, 736, 7001]","[21230, 2351, 238540, 1, 888989, 1524154, 1, 8032, 1842, 1637, 1, 502560, 116566, 1, 108344, 81906]","[196862, 1761]",2001
journals/sigmod/Bertram94,"[1568, 34537, 8, 3, 2781]","[2137, 56934]","[196862, 4117]",1994
conf/sigmod/TatarinovIHW01,"[34531, 6913]","[3057, 1692, 44234, 1, 27659, 3682, 33985, 1, 30543, 1117586, 1, 96713, 13797, 256582]","[196862, 1761]",2001
journals/sigmod/RoantreeS02,"[1113, 8, 874, 97935, 26, 7779, 347, 357]","[4703, 3195, 182638, 1, 1298, 1505845]","[196862, 4117]",2002
conf/sigmod/BaumannDFRW98,"[23, 122813, 5496, 1140, 0]","[17438, 1222251, 1, 1662, 80567, 1, 51152, 324453, 1, 14777, 1034376, 1, 12079, 58079]","[196862, 1761]",1998
conf/vldb/AnSVKIG01,"[43929, 780, 2774, 6, 15503, 561, 1941, 12, 718655, 336]","[33631, 1278856, 1, 0, 0, 1, 120930, 0, 1, 52511, 568, 1, 1626, 4143, 24142, 1, 402936, 3898, 1126743]",[210239],2001
conf/vldb/Graefe99,"[23, 3886, 6, 0, 4, 0, 8, 5441, 2517]","[87148, 482922]",[210239],1999
conf/sigmod/Weininger02,"[18383, 7011, 6, 9611, 8, 7, 1606, 16320]","[17438, 456671]","[196862, 1761]",2002
conf/vldb/ChristopheBPV00,"[0, 10, 55208, 2600, 5496, 11013, 12, 3, 259862]","[38716, 0, 1, 4119, 1884350, 1, 23154, 0, 1, 45427, 0]",[210239],2000
conf/vldb/JagadishKNS99,"[278597, 412212, 182978, 44095]","[1056799, 101018, 1, 30686, 0, 1, 10882, 3898, 38106, 1, 2833, 6909, 292514]",[210239],1999
journals/vldb/HarderST99,"[23, 85560, 7738, 6, 16956, 181268, 4, 40, 11946, 5, 1900, 6882]","[24712, 0, 1, 45840, 1637, 1, 124870, 127707]","[210239, 1397]",1999
conf/sigmod/Mohan99,"[80, 5496, 16829, 18, 11336, 21834, 66, 3784]","[1931, 50109]","[196862, 1761]",1999
journals/sigmod/Camps96,"[26598, 1, 7441, 4, 9970, 4417]","[17190, 19864]","[196862, 4117]",1996
conf/vldb/Shenker03,"[23, 979478, 6429, 8, 7536]","[2043, 339511]",[210239],2003
conf/sigmod/DeshpandeNGS03,"[0, 12, 6043, 2052, 12310, 25628]","[14499, 2702, 33562, 1, 83130, 670436, 1, 119446, 15658, 72822, 1, 197150, 145912]","[196862, 1761]",2003
conf/vldb/GardarinGT95,"[80, 4826, 1901, 12, 142918, 80380, 25628]","[0, 25148, 1, 443989, 0, 1, 22937, 0]",[210239],1995
conf/vldb/Garcia-MolinaLY98,"[122184, 1568, 8, 7, 12395]","[1388748, 2084244, 1, 1167, 15529, 1, 26350, 695409]",[210239],1998
journals/sigmod/Qian97,"[10003, 8, 874, 1102, 4, 19397]","[950284, 82725]","[196862, 4117]",1997
conf/vldb/EicklerKK97,"[6149, 1568, 8, 3, 9353]","[36088, 0, 1, 191492, 64760, 1, 6717, 795467]",[210239],1997
conf/sigmod/HristidisKP01,"[164899, 10, 80, 1140, 12, 3, 18383, 24729, 6, 1640978, 10895, 20148]","[144730, 761274, 1, 1247863, 0, 1, 3762, 1850302]","[196862, 1761]",2001
journals/sigmod/Liu02,"[4361, 21, 3784]","[31427, 17032]","[196862, 4117]",2002
conf/sigmod/ZhangMCMR02,"[9394, 10, 0, 100973, 2678, 254]","[80297, 1029465, 1, 109181, 1477, 1705503, 1, 56828, 18554, 1, 2828, 7821, 1, 68153, 1861]","[196862, 1761]",2002
journals/vldb/PoulovassilisS96,"[82812, 15573, 46008, 12, 5496, 8312, 12783]","[7523, 2045, 1, 17537, 0]","[210239, 1397]",1996
journals/tods/AikenHW95,"[17968, 3777, 11013, 12, 58890, 3, 13611, 6, 4769, 5496, 5077]","[5017, 32421, 1, 4490, 431823, 1, 3172, 1842, 317982]","[24493, 346576, 5496, 634554]",1995
conf/sigmod/TheodoulidisAACKS94,"[23, 789436, 53163, 5496, 1102, 1140]","[479705, 0, 1, 1337, 0, 1, 204433, 115247, 1, 41959, 0, 1, 4525, 90167, 1, 1337, 0]","[196862, 1761]",1994
journals/tods/MumickFPR96,"[3737, 6682]","[41105, 0, 1, 1142649, 9313, 0, 1, 134690, 173718, 1, 21984, 1397, 68719]","[24493, 346576, 5496, 634554]",1996
conf/vldb/MoserKK95,"[1580, 66, 64808, 10, 80, 31776, 1102, 6624, 12, 7476, 20943, 1568, 50560, 8, 7, 10680, 80677]","[25121, 231649, 1, 3108, 54156, 1, 115517, 0]",[210239],1995
conf/sigmod/Spiro98,"[89244, 1, 1538237, 1, 60463, 16242]","[1662, 1842, 79654]","[196862, 1761]",1998
conf/vldb/Sarawagi99,"[51557, 26334, 8, 122813, 115438]","[121365, 0]",[210239],1999
conf/vldb/WuYCT95,"[80, 3293, 3135, 6, 1440829, 12326, 1102, 12, 45897, 0, 8, 7, 205439, 5496, 1140]","[0, 17663, 1, 7002, 1692, 19263, 1, 930, 20565, 86328, 1, 0, 29989]",[210239],1995
conf/sigmod/Vaskevitch94,"[5496, 8, 10456, 4, 17174, 10, 80, 4247, 14418, 12, 3, 1217, 1322]","[759, 0]","[196862, 1761]",1994
conf/sigmod/Sheth95,"[34603, 15494, 10, 4554, 1, 1444, 1, 4, 1113, 15, 9888, 14]","[41030, 3334, 151230]","[196862, 1761]",1995
journals/sigmod/KantM00,"[5950, 18, 3293, 4, 7030, 6, 709, 16242, 15, 0, 1, 877, 8, 0, 20, 0, 14]","[20868, 37510, 1, 867152, 245249]","[196862, 4117]",2000
conf/vldb/PottingerL00,"[80, 60463, 35802, 12, 31565, 20148, 2156, 1614]","[6030, 203662, 1, 96713, 13797, 19286]",[210239],2000
journals/sigmod/Snodgrass02,"[641, 13, 988, 3994, 8, 56189]","[1879, 3898, 102013]","[196862, 4117]",2002
conf/sigmod/GionisGK01,"[18383, 4, 151215, 5516, 1270, 42513]","[135096, 0, 1, 181576, 1261458, 1, 3762, 1850302]","[196862, 1761]",2001
conf/vldb/ChakrabartiRS02,"[3733, 4, 26130, 3776, 15455, 630, 6835, 14822, 271971, 52939]","[62896, 6909, 0, 1, 667640, 204910, 1, 1451328, 6516]",[210239],2002
conf/vldb/DayalHL01,"[518, 5758, 30105, 10, 432, 6, 3, 942, 1, 8814, 1, 4, 1496, 5817]","[0, 55372, 1, 174959, 123399, 1, 0, 161038]",[210239],2001
conf/vldb/Bowker00,"[2117, 4, 874, 12336, 8, 3, 4825, 6, 31939]","[22308, 1931, 104924]",[210239],2000
conf/sigmod/GibbsBT94,"[1568, 15333, 6, 495146, 1218]","[4525, 1397, 20563, 1, 1382, 0, 1, 6626, 0]","[196862, 1761]",1994
journals/tods/SrivastavaSRN95,"[2713, 11851, 8, 233715, 25628]","[1692, 171827, 1, 1056799, 101018, 1, 134690, 173718, 1, 9724, 3195, 96808]","[24493, 346576, 5496, 634554]",1995
journals/sigmod/Snodgrass00a,"[4652, 21, 3009]","[1879, 3898, 102013]","[196862, 4117]",2000
journals/sigmod/Alonso94b,"[3161, 1314, 341, 17, 17259, 4, 50044]","[17190, 28086]","[196862, 4117]",1994
conf/sigmod/ChenGM01,"[18520, 3305, 3293, 157, 490891]","[472705, 13218, 1, 6879, 1931, 124715, 1, 14499, 2702, 33562]","[196862, 1761]",2001
journals/sigmod/Qian96b,"[131, 4940, 26, 63593, 4, 24721]","[950284, 82725]","[196862, 4117]",1996
conf/vldb/PoulovassilisS94,"[14425, 6, 82812, 15573, 46008, 11013, 12, 5496, 8312, 12783]","[17537, 0, 1, 7523, 2045]",[210239],1994
conf/vldb/DeutschPT99,"[6050, 1568, 10076, 1, 61447, 1, 4, 11851, 20, 5081, 6863]","[63102, 144127, 1, 190619, 22012, 1, 18158, 170361]",[210239],1999
conf/sigmod/IvesFFLW99,"[568, 26891, 15573, 24729, 1140, 12, 1568, 11353]","[3057, 1692, 44234, 1, 96713, 13797, 19286, 1, 6714, 18627, 1, 27659, 3682, 33985, 1, 47502, 619642]","[196862, 1761]",1999
conf/vldb/Sondag01,"[23, 33069, 709, 40970, 3, 2243, 5, 3, 6637, 1892]","[155957, 787474]",[210239],2001
conf/vldb/ShaferA97,"[17832, 35459, 12, 1314828, 90735, 23771, 12, 1568, 11852, 4554]","[80347, 101550, 1, 411, 1931, 63951]",[210239],1997
journals/tods/DiaoAFZF03,"[9874, 2017, 4, 51036, 5066, 12, 21825, 6913, 13330]","[0, 162803, 1, 60989, 18554, 1, 1662, 1842, 20768, 1, 1001, 1397, 5578, 1, 73204, 1898985]","[24493, 346576, 5496, 634554]",2003
conf/sigmod/GangulyGR03,"[8727, 1270, 30850, 111, 20943, 2745, 34483]","[131601, 77873, 1, 141352, 4475, 2189063, 1, 88382, 279206]","[196862, 1761]",2003
conf/vldb/Johnson99,"[3293, 23232, 6, 45366, 84217, 65800]","[20150, 1874]",[210239],1999
conf/vldb/ChanI99,"[67882, 57516, 47465, 12, 0, 20148]","[70168, 44184, 15963, 1, 144730, 2351, 307860]",[210239],1999
journals/tods/WijesekeraJPH03,"[24489, 17014, 8, 3, 4507, 14526, 5766]","[343505, 779316, 1, 926408, 1309740, 1, 30337, 0, 1, 138153, 792511]","[24493, 346576, 5496, 634554]",2003
conf/sigmod/AmbiteABKMMMPT98,"[832612, 10, 80, 1140, 12, 64737, 124034, 12, 605, 10349]","[23698, 0, 1, 5079, 290172, 1, 2898, 164834, 1, 5769, 1477, 509275, 1, 5566, 90010, 1, 23333, 11406, 0, 1, 1892883, 4828, 47090, 1, 18865, 75470, 1, 89541, 79750]","[196862, 1761]",1998
journals/tods/MamoulisP01,"[366414, 15503, 9611]","[117662, 1894012, 1, 91093, 0]","[24493, 346576, 5496, 634554]",2001
conf/sigmod/HarinarayanRU96,"[26508, 1568, 47465, 99824]","[33631, 613300, 1, 9724, 2574, 89032, 1, 219411, 1462778]","[196862, 1761]",1996
journals/sigmod/MattosD94,"[3709, 1073, 404463, 8, 1659405]","[6076, 390351, 185300, 1, 6027, 3682, 1518247]","[196862, 4117]",1994
journals/sigmod/EisenbergM99a,"[0, 67, 10, 5441, 73271, 2156, 3, 4363, 8312, 3667]","[2898, 57132, 1, 2234, 42350]","[196862, 4117]",1999
conf/sigmod/RafieiM97,"[1626423, 20148, 12, 625, 1282, 1568]","[23384, 9528, 1985356, 1, 842994, 0]","[196862, 1761]",1997
journals/sigmod/PapianiWDN99,"[80, 20489, 8153, 1568, 2886, 2156, 3, 709, 1, 6913, 4, 5441, 66, 49837]","[36644, 4475, 36119, 1, 54501, 2605, 356679, 1, 20371, 1477, 7992, 1, 1298, 0]","[196862, 4117]",1999
conf/vldb/HeymannTKWRMF02,"[129044, 17, 80, 5300, 1074, 12, 42776, 7536, 4, 1568, 503, 11010]","[70395, 149859, 1, 34733, 117688, 1, 50516, 36360, 1, 1662, 150825, 1, 31676, 185758, 1, 60336, 114211, 1, 27425, 37098, 247271]",[210239],2002
journals/sigmod/Jagadish01,"[874, 15915, 4, 1347, 17, 1059, 816]","[2833, 6909, 292514]","[196862, 4117]",2001
conf/vldb/Norvag99,"[23, 47958, 19519, 10, 18520, 115856, 55286, 8, 53163, 80380, 5496, 1854]","[255034, 0]",[210239],1999
conf/vldb/BelussiF95,"[48768, 3, 182978, 6, 34436, 20148, 2156, 3, 1241, 0, 49246, 20309]","[85618, 701957, 1, 23384, 0]",[210239],1995
journals/vldb/AslanM99,"[33069, 181268, 7330, 8, 54458, 25628, 25, 37291, 129534, 4, 322619, 8608]","[6626, 40250, 1, 1064275, 77773]","[210239, 1397]",1999
journals/sigmod/YeungHL94,"[3293, 8879, 6, 7, 131, 20489, 130826, 16746, 35802]","[0, 94185, 1, 0, 32860, 1, 0, 27939]","[196862, 4117]",1994
journals/sigmod/MeltonMJKSZ01,"[5441, 4, 1102, 6, 8562, 1568]","[0, 119852, 1, 2234, 42350, 1, 20868, 3682, 109116, 1, 1662, 1842, 43200, 1, 10285, 0, 1, 331452, 2085562]","[196862, 4117]",2001
conf/vldb/LernerS03,"[0, 10, 15573, 3667, 12, 31329, 1568, 1, 11851, 11013, 1, 4, 33023]","[23384, 41406, 1, 6626, 302512]",[210239],2003
conf/vldb/GarofalakisOS97,"[5177, 29850, 8, 14977, 87639, 20943, 1218, 25628]","[134125, 1673917, 1, 141352, 4475, 2189063, 1, 9035, 720547]",[210239],1997
conf/sigmod/ShouCTRH01,"[15433, 10, 80, 1039, 625, 5699, 21511, 1140]","[544869, 138417, 1, 504530, 27582, 1, 1985959, 10164, 1, 3306, 0, 1, 1907694, 109598]","[196862, 1761]",2001
journals/tods/TendickM94,"[80, 10616, 7196, 249549, 6345, 12, 5496, 1347]","[8456, 1692, 511285, 1, 4119, 1624462]","[24493, 346576, 5496, 634554]",1994
conf/sigmod/Suciu99,"[8736, 709, 1568]","[3117, 423832]","[196862, 1761]",1999
conf/vldb/Raghavan96,"[9141, 3, 1568, 12395, 11659, 7443, 17832, 68176]","[36452, 6909, 153750]",[210239],1996
journals/sigmod/KarlapalemLS95,"[0, 10, 568, 16609, 11203, 12, 1060447, 96663, 9608, 5496]","[48550, 10732, 1, 1726066, 0, 1, 0, 159091]","[196862, 4117]",1995
conf/vldb/ShashaB02,"[5496, 22478, 10, 13562, 1, 33023, 1, 4, 28390, 11013]","[23154, 53606, 1, 6626, 302512]",[210239],2002
journals/sigmod/RossGN03,"[111258, 40, 59177, 7414]","[9724, 3195, 96808, 1, 141352, 4475, 2189063, 1, 9533, 1477, 5729]","[196862, 4117]",2003
journals/sigmod/Zhang95,"[3446, 6, 938536, 4, 86965, 11013, 8, 3776, 5496, 10, 568, 4536, 6634, 1140]","[65524, 18554]","[196862, 4117]",1995
conf/sigmod/ClossmanSHKPB98,"[4363, 4, 62000, 25628, 10, 358056, 15, 9888, 14]","[31988, 12083, 1, 1879, 0, 1, 5274, 0, 1, 2828, 20910, 1, 5283, 11325, 1, 1298, 1172762]","[196862, 1761]",1998
conf/sigmod/KaushikBNK02,"[26545, 21093, 12, 38662, 2196, 6467]","[175593, 108344, 1, 3070, 3195, 282430, 1, 9724, 3195, 96808, 1, 7002, 146119]","[196862, 1761]",2002
conf/sigmod/LiC95,"[0, 10, 80, 1140, 32156, 12, 33069, 11353, 8, 96663, 25628]","[0, 10732, 1, 1523, 19803]","[196862, 1761]",1995
journals/sigmod/LabrinidisM01,"[805233, 655, 26, 196862, 661]","[165429, 0, 1, 23384, 9528, 1985356]","[196862, 4117]",2001
conf/sigmod/GuptaHR97,"[74924, 37384, 8727, 8, 20489, 5496, 1854]","[888989, 1524154, 1, 204433, 2426, 0, 1, 54451, 28710]","[196862, 1761]",1997
journals/tods/Alagic99,"[667270, 867609, 20148, 91, 3, 965792, 1915, 1854]","[501768, 1532603]","[24493, 346576, 5496, 634554]",1999
conf/sigmod/Golding95,"[2953, 1814, 2745, 40685, 2831, 2731, 3720]","[4978, 68859]","[196862, 1761]",1995
journals/sigmod/Jonsson03,"[91, 4590, 6, 1489215, 2426, 0]","[91793, 823151, 582562]","[196862, 4117]",2003
conf/vldb/LevyMS94,"[15573, 11851, 25, 167896, 0]","[1142649, 9313, 0, 1, 96713, 13797, 19286, 1, 155893, 653529]",[210239],1994
conf/sigmod/FernandezFKLS98,"[30565, 3, 6727, 20, 169141, 10, 23360, 20, 7, 213889, 1102, 1140]","[1817233, 36219, 1, 3117, 423832, 1, 96713, 13797, 19286, 1, 47502, 619642, 1, 1626, 3195, 29138]","[196862, 1761]",1998
conf/sigmod/SlivinskasJS01,"[111384, 15573, 11851, 4, 8879, 8, 53163, 66266]","[1382, 1692, 17804, 1, 1879, 3898, 102013, 1, 908625, 0]","[196862, 1761]",2001
conf/sigmod/ZhangRL96,"[153357, 10, 568, 18383, 1568, 69104, 6345, 12, 1560, 2781, 25628]","[134690, 173718, 1, 154267, 1027212, 1, 53756, 18554]","[196862, 1761]",1996
conf/sigmod/TaoP02,"[0, 6467, 8, 170442, 9047]","[117662, 1894012, 1, 966748, 26270]","[196862, 1761]",2002
conf/sigmod/HanKK97,"[60463, 17832, 1568, 11852, 12, 1300, 5077]","[0, 18608, 1, 266888, 15658, 1, 1337, 1386557]","[196862, 1761]",1997
journals/tods/BaralisW00,"[568, 48187, 1400, 5, 6251, 1498, 6, 1639, 1935, 1548]","[4490, 431823, 1, 19571, 0]","[24493, 346576, 5496, 634554]",2000
conf/vldb/CatozziR95,"[3520, 1853, 12, 0, 10, 18512, 41808, 12, 3, 93895, 1568, 4659]","[383816, 1549722, 1, 411, 0]",[210239],1995
conf/sigmod/SismanisDRK02,"[33790, 10, 23563, 3, 0]","[144730, 0, 1, 144730, 0, 1, 275519, 0, 1, 3762, 1165800]","[196862, 1761]",2002
conf/sigmod/PiatkoYLS96,"[0, 10, 80, 5300, 12, 85847, 9184, 7736]","[0, 15844, 1, 1662, 0, 1, 4551, 0, 1, 6626, 302512]","[196862, 1761]",1996
conf/sigmod/ZouS96,"[30046, 76399, 6, 508079, 1065, 189, 2705]","[8663, 216023, 1, 0, 122351]","[196862, 1761]",1996
conf/sigmod/Weininger00,"[16659, 1560, 2781, 25628, 20, 101566, 8726, 17832, 2517]","[17438, 456671]","[196862, 1761]",2000
conf/vldb/ChaudhuriS94,"[11800, 777205, 8, 15573, 11851]","[692555, 158404, 1, 0, 84755]",[210239],1994
conf/vldb/BestavrosB95,"[0, 86477, 109819, 1912]","[373938, 1439005, 1, 343733, 0]",[210239],1995
